Year,GWL_depth,Rainfall,Tmean,Agriculture,Barren,Built_up,Forest,Grassland,Water,GWL_pred,Climate_Impact,LULC_Impact
1995,8.886287094763093,1211.4807738265556,24.89190504988192,72.10569842540971,0.0,1.7523988879594796,24.359850840161094,1.503932564442428,0.27811928202728725,8.814980332151231,-123.44272358735829,174.3870629947823
2000,10.612358981693363,1231.5957681600785,24.74455318123723,70.52201213697411,0.00229219188484028,4.183395725826198,24.190046720692052,0.840870581754662,0.261382642868136,10.63306064311374,-122.99409531002496,175.75651502841148
2001,12.05781495490253,1072.162098041916,24.92550598643616,70.85612639218822,0.0027651838610771627,3.867437085699961,24.193575968514743,0.8358495900069165,0.24424577972909203,12.12709681808862,-122.15205180531544,176.40850769867686
2005,12.667585332230493,1529.4090246767269,25.158128274782268,69.53658793048182,0.0024013438793564837,4.5584419789838755,24.791110370494614,0.8720516681881242,0.23940670797220698,12.633485585976283,-127.91601996648119,182.67886462773026
2010,11.779697979125029,1757.328911937138,25.393129709241343,68.33984546260616,0.002328575883012348,6.081221454479434,24.46714725077052,0.8664485324696257,0.24300872379124172,12.004842087733554,-131.3196093455092,185.45381050851555
2015,11.429311425061426,1580.3083916837277,25.451260178618707,68.4956053587808,0.0026196478683888913,6.367308832106404,24.267035260824148,0.6254045445796756,0.24202635584059587,11.140767049300067,-129.7484461459223,183.01857227049513
2020,11.674783803467824,383.949932837209,26.45817076019127,69.02713918807652,0.0006912959652692907,6.027082065199397,24.02773770484646,0.6220208327496733,0.2953289131626754,11.6429253640129,-121.8662191689751,175.6385036082608
2022,7.861335103342422,1004.43,25.872292316405225,69.6935848825943,0.0008732159561296303,5.342844595575488,24.061865895131856,0.6252953925851594,0.2755360181570704,7.972619099179529,-125.67062342593238,175.7726016003847
2025,9.060457938558717,741.0300000000001,26.30480465949821,58.3407472477635,0.0011221658765649,14.289406745812888,22.06420002415566,4.5274530400595765,0.7770707763318093,9.059855633588604,-124.8746264323669,176.0638411412283
